0.08434128430995058, 0.006465785013373448
0.13433480146787258, 0.0007606640536224063
0.18432831862579468, 0.004326710879631435
0.23432183578371668, 0.01476525407912277
0.2843153529416387, 0.025203797278607
0.3343088700995607, 0.06313232597203466
0.3843023872574829, 0.1629133220268173
0.4342959044154049, 0.25582182170812473
0.4842894215733269, 0.38505637364927026
0.5342829387312489, 0.49367343646996886
0.5842764558891709, 0.7348315007792863
0.6342699730470929, 0.7332922645850104
0.6842634902050151, 0.45920945792222057
0.7342570073629371, 0.5658629503504855
0.7842505245208591, 0.7274964137666373
0.8342440416787811, 1.026579804652478
0.8842375588367031, 1.3875156628996663
0.9342310759946251, 1.851538966749132
0.9842245931525473, 2.2330923141167887
1.0342181103104693, 2.9032905091707875
1.0842116274683913, 3.6215961788391766
1.1342051446263133, 4.326156855760601
1.1841986617842353, 5.339979869488836
1.2341921789421575, 6.395037861457965
1.2841856961000795, 7.821210657595259
1.3319067806599143, 9.516248355097055
1.3773554326216615, 11.229304836331146
1.4159867867891467, 12.829416006886504
1.44780084316237, 14.501255662170607
1.4796148995355927, 16.054299308713034
1.506884090712641, 17.67676121939131
1.5318808492916023, 19.398730085087486
1.556877607870563, 20.924145554501997
1.5773295012533495, 22.514119451331098
1.5955089620380483, 24.232759323505604
1.6136884228227475, 25.894701100598866
1.6318678836074463, 27.518844147637957
1.6523197769902327, 29.354509789819126
1.6698499713183355, 31.09641182278726
1.684133833363456, 33.03400199283729
1.6959504828735101, 34.71904382881455
1.7091305919424167, 36.50983193304672
1.729582485325203, 38.38581622061899
1.7413991348352573, 40.09857712530264
1.75, 50.00

